Id,SalePrice
1928,11.836672
1929,11.712669
1930,11.9485035
1931,11.903714
1932,11.87641
1933,12.169904
1934,12.134936
1935,12.068386
1936,12.171808
1937,12.128834
1938,12.039204
1939,12.489941
1940,12.103533
1941,12.09151
1942,12.1006155
1943,12.309049
1944,12.662977
1945,12.773573
1946,11.805207
1947,12.564782
1948,11.911211
1949,12.390325
1950,12.042661
1951,12.506036
1952,12.347497
1953,12.017275
1954,12.215947
1955,11.823006
1956,12.486642
1957,11.945427
1958,12.591081
1959,11.91001
1960,11.6728525
1961,11.718771
1962,11.434447
1963,11.462966
1964,11.636007
1965,11.941255
1966,11.89421
1967,12.573842
1968,12.880338
1969,12.841458
1970,13.120325
1971,12.981466
1972,12.882013
1973,12.519159
1974,12.64184
1975,13.189101
1976,12.487538
1977,12.748654
1978,12.928576
1979,12.797499
1980,12.114927
1981,12.721916
1982,12.374632
1983,12.374632
1984,12.002369
1985,12.273464
1986,12.244875
1987,12.164774
1988,12.106149
1989,12.14493
1990,12.273105
1991,12.333059
1992,12.327328
1993,11.973337
1994,12.292879
1995,12.142997
1996,12.368244
1997,12.710039
1998,12.770851
1999,12.397107
2000,12.62976
2001,12.406682
2002,12.366799
2003,12.500117
2004,12.472587
2005,12.286771
2006,12.483613
2007,12.468261
2008,12.214525
2009,12.15041
2010,12.13603
2011,11.851882
2012,12.059902
2013,12.135732
2014,12.128439
2015,12.19235
2016,12.194037
2017,12.220953
2018,11.703413
2019,11.747233
2020,11.568606
2021,11.714177
2022,11.988774
2023,11.937698
2024,12.483103
2025,12.967661
2026,12.124079
2027,11.95327
2028,11.954378
2029,12.082685
2030,12.63808
2031,12.388653
2032,12.525716
2033,12.538041
2034,11.981853
2035,12.26564
2036,12.141638
2037,12.109281
2038,12.628433
2039,12.325329
2040,12.865333
2041,12.494968
2042,12.207804
2043,12.022643
2044,12.130032
2045,12.1305685
2046,11.724712
2047,11.9076605
2048,11.841459
2049,11.764382
2050,12.077292
2051,11.7350235
2052,11.811968
2053,11.930583
2054,11.263208
2055,11.991158
2056,11.96394
2057,11.717844
2058,12.237311
2059,11.943453
2060,11.939599
2061,12.09794
2062,11.831337
2063,11.601849
2064,11.791376
2065,11.641651
2066,12.048429
2067,12.126536
2068,11.800664
2069,11.358887
2070,11.655831
2071,11.440667
2072,11.817506
2073,11.867162
2074,12.12084
2075,11.915853
2076,11.7784395
2077,11.874661
2078,11.748623
2079,11.7894745
2080,11.637819
2081,11.807985
2082,11.83399
2083,11.949639
2084,11.572964
2085,11.633494
2086,11.629449
2087,11.704879
2088,11.616355
2089,11.443253
2090,11.7901745
2091,11.6585045
2092,11.703914
2093,11.711776
2094,11.610113
2095,11.902968
2096,11.248485
2097,11.442168
2098,12.002728
2099,10.792163
2100,11.709516
2101,11.749016
2102,11.773779
2103,11.513607
2104,11.771721
2105,11.7637615
2106,11.204971
2107,12.19559
2108,11.608584
2109,11.561022
2110,11.849525
2111,11.754376
2112,11.87137
2113,11.6218815
2114,11.58005
2115,11.891471
2116,11.650335
2117,11.9547825
2118,11.7832985
2119,11.395693
2120,11.74249
2121,11.601338
2122,11.378525
2123,11.4014435
2124,12.138169
2125,11.761623
2126,11.925336
2127,11.91554
2128,11.769867
2129,11.338602
2130,11.8863535
2131,11.918072
2132,11.60852
2133,11.678328
2134,11.779626
2135,11.380691
2136,11.287929
2137,11.634962
2138,11.748414
2139,11.907323
2140,11.80938
2141,11.971328
2142,11.852114
2143,11.894901
2144,11.71729
2145,11.808057
2146,12.031651
2147,12.019257
2148,11.874108
2149,11.825377
2150,12.43204
2151,11.776204
2152,11.994712
2153,11.699414
2154,11.5718155
2155,11.879514
2156,12.523465
2157,12.334474
2158,12.40329
2159,12.371034
2160,12.054374
2161,12.425791
2162,12.94506
2163,12.623311
2164,12.547796
2165,12.252746
2166,11.877041
2167,12.362242
2168,12.162628
2169,12.197868
2170,12.321797
2171,11.94404
2172,11.898354
2173,12.113965
2174,12.324916
2175,12.6586485
2176,12.607779
2177,12.393101
2178,12.277119
2179,11.854798
2180,12.168764
2181,12.239396
2182,12.34047
2183,12.190699
2184,11.72819
2185,11.82536
2186,11.814278
2187,11.896403
2188,11.88444
2189,12.493968
2190,11.498452
2191,11.515607
2192,11.368662
2193,11.544953
2194,11.683448
2195,11.5660515
2196,11.640515
2197,11.4197
2198,11.877526
2199,12.020586
2200,11.798964
2201,11.868136
2202,12.100551
2203,11.966543
2204,12.160627
2205,11.597277
2206,11.756684
2207,12.257256
2208,12.365356
2209,12.160149
2210,11.613943
2211,11.570523
2212,11.705629
2213,11.544228
2214,11.862232
2215,11.608126
2216,11.882399
2217,10.924005
2218,11.314554
2219,11.282525
2220,11.054567
2221,12.677137
2222,12.449322
2223,12.58326
2224,12.223374
2225,11.948378
2226,12.088923
2227,12.182648
2228,12.500316
2229,12.37864
2230,11.9963
2231,12.185114
2232,12.091903
2233,12.075207
2234,12.432786
2235,12.219427
2236,12.490999
2237,12.731504
2238,12.25798
2239,11.513686
2240,11.967127
2241,11.896805
2242,11.73614
2243,11.69046
2244,11.510843
2245,11.496703
2246,11.9032955
2247,11.621306
2248,11.766624
2249,11.766707
2250,11.695882
2251,11.80583
2252,12.048739
2253,11.982387
2254,12.119589
2255,12.134268
2256,12.158802
2257,12.224229
2258,12.071923
2259,12.13038
2260,11.909864
2261,12.174601
2262,12.356774
2263,12.665939
2264,12.903631
2265,12.102986
2266,12.570583
2267,12.760909
2268,12.771877
2269,11.959624
2270,12.089813
2271,12.264538
2272,12.228848
2273,11.9886
2274,12.068897
2275,11.9881525
2276,12.126834
2277,12.028411
2278,11.904437
2279,11.755262
2280,11.650974
2281,12.017244
2282,12.084257
2283,11.460616
2284,11.561976
2285,11.824066
2286,11.732413
2287,12.74667
2288,12.547313
2289,12.947509
2290,13.158189
2291,12.627369
2292,13.029369
2293,13.080133
2294,13.178621
2295,13.113849
2296,12.6361065
2297,12.592777
2298,12.655823
2299,12.971463
2300,12.697368
2301,12.514037
2302,12.365944
2303,12.540741
2304,12.44374
2305,12.105955
2306,12.112149
2307,12.173952
2308,12.333101
2309,12.568828
2310,12.477137
2311,12.010949
2312,12.054231
2313,12.07277
2314,12.067968
2315,12.051172
2316,12.108558
2317,12.100292
2318,12.075717
2319,12.053238
2320,12.100617
2321,12.454197
2322,12.029543
2323,12.194561
2324,12.0819
2325,12.289894
2326,12.020177
2327,12.263951
2328,12.35061
2329,12.148133
2330,12.09356
2331,12.812249
2332,13.15995
2333,12.664171
2334,12.406904
2335,12.420022
2336,12.632873
2337,12.232916
2338,12.507192
2339,12.434227
2340,12.974236
2341,12.203339
2342,12.414609
2343,12.2897
2344,12.265837
2345,12.399689
2346,12.368808
2347,12.191992
2348,12.365758
2349,12.010035
2350,12.482838
2351,12.468935
2352,12.502645
2353,12.429428
2354,11.716158
2355,11.763746
2356,11.9648
2357,12.29125
2358,12.1758585
2359,11.830945
2360,11.727303
2361,11.848429
2362,12.511509
2363,11.900938
2364,12.022508
2365,12.302831
2366,12.274175
2367,12.500889
2368,12.256759
2369,12.405979
2370,12.077838
2371,12.074229
2372,12.146212
2373,12.460037
2374,12.623147
2375,12.50366
2376,12.551178
2377,12.739726
2378,11.812597
2379,12.051867
2380,11.848964
2381,11.961423
2382,12.259069
2383,12.25526
2384,12.374375
2385,12.003886
2386,11.867949
2387,11.888593
2388,11.693794
2389,11.877274
2390,11.991469
2391,11.854692
2392,11.65645
2393,12.0252285
2394,11.89535
2395,12.172877
2396,11.979541
2397,12.182664
2398,11.795486
2399,10.82581
2400,10.796424
2401,11.716997
2402,11.843886
2403,11.737277
2404,12.018298
2405,12.019377
2406,11.826855
2407,11.722748
2408,11.866377
2409,11.746041
2410,12.051552
2411,11.696567
2412,11.917772
2413,11.772492
2414,11.878976
2415,11.69753
2416,11.752206
2417,11.837233
2418,11.704708
2419,11.778888
2420,11.778592
2421,11.966142
2422,11.660944
2423,11.60344
2424,11.908826
2425,12.0719
2426,11.752129
2427,11.82792
2428,12.163397
2429,11.617008
2430,11.831746
2431,11.769914
2432,11.841107
2433,11.853456
2434,11.807364
2435,11.8236265
2436,11.699325
2437,11.712628
2438,11.7584095
2439,11.613457
2440,11.718424
2441,11.460614
2442,11.525426
2443,11.682562
2444,11.837866
2445,11.5743265
2446,11.6286545
2447,12.082496
2448,11.882137
2449,11.645827
2450,11.942107
2451,11.836175
2452,12.125373
2453,11.604747
2454,11.873448
2455,11.72999
2456,11.677534
2457,11.742545
2458,11.688318
2459,11.457783
2460,11.819129
2461,11.696463
2462,11.766015
2463,11.689117
2464,11.885995
2465,11.838801
2466,11.688094
2467,11.81688
2468,11.453138
2469,11.388659
2470,11.894027
2471,12.298453
2472,11.902908
2473,11.640131
2474,11.467465
2475,12.29647
2476,11.718422
2477,11.690178
2478,11.967371
2479,11.626609
2480,11.901233
2481,11.796101
2482,11.80004
2483,11.7308035
2484,11.766764
2485,11.731099
2486,11.855306
2487,12.266277
2488,12.001389
2489,11.963557
2490,11.930767
2491,11.595554
2492,12.152016
2493,12.013486
2494,11.896763
2495,11.216376
2496,12.527971
2497,11.789141
2498,11.640908
2499,11.502626
2500,11.790873
2501,11.661985
2502,11.723728
2503,11.463748
2504,12.018387
2505,12.344199
2506,12.383651
2507,12.645948
2508,12.391761
2509,12.356145
2510,12.415577
2511,12.062273
2512,12.238694
2513,12.329327
2514,12.73125
2515,11.870059
2516,11.983644
2517,11.844853
2518,11.862495
2519,12.348319
2520,12.266388
2521,12.153829
2522,12.293438
2523,11.777387
2524,11.880822
2525,11.815305
2526,11.860224
2527,11.762007
2528,11.724164
2529,11.756248
2530,11.719452
2531,12.38924
2532,12.385645
2533,12.1816435
2534,12.491068
2535,12.71446
2536,12.444762
2537,12.360699
2538,12.106048
2539,12.153836
2540,12.074829
2541,12.094118
2542,12.092347
2543,11.731684
2544,11.613646
2545,11.82452
2546,11.831319
2547,11.783055
2548,12.0727825
2549,11.97549
2550,12.837928
2551,11.901003
2552,11.706326
2553,11.497584
2554,11.460089
2555,11.7350025
2556,11.418
2557,11.522868
2558,11.928185
2559,11.5899515
2560,11.894895
2561,11.874979
2562,11.778793
2563,11.8627205
2564,12.055292
2565,11.900413
2566,12.03162
2567,11.877043
2568,12.115638
2569,12.149562
2570,11.641973
2571,12.027024
2572,11.944192
2573,12.140614
2574,12.6465025
2575,11.858242
2576,11.62369
2577,11.896408
2578,11.220079
2579,11.110299
2580,11.828048
2581,11.710704
2582,11.523153
2583,12.632211
2584,12.040701
2585,12.072806
2586,12.114768
2587,12.132698
2588,11.867412
2589,11.884901
2590,12.274757
2591,12.24234
2592,12.354051
2593,12.512629
2594,12.0473
2595,12.264495
2596,12.639717
2597,12.089284
2598,12.535892
2599,12.595283
2600,11.940175
2601,11.855769
2602,11.271395
2603,11.38958
2604,11.287093
2605,11.297827
2606,11.975084
2607,12.138941
2608,12.216187
2609,12.005075
2610,11.625948
2611,11.818691
2612,11.939976
2613,11.747821
2614,11.680672
2615,11.964713
2616,11.900834
2617,11.999827
2618,12.119462
2619,12.189453
2620,12.1376705
2621,12.111139
2622,12.128034
2623,12.353195
2624,12.713419
2625,12.468794
2626,12.074673
2627,11.993224
2628,13.0004635
2629,13.117812
2630,12.794843
2631,13.016679
2632,12.971803
2633,12.659725
2634,12.943775
2635,11.979981
2636,12.086427
2637,12.047913
2638,12.358764
2639,12.154149
2640,11.887425
2641,11.657444
2642,12.140137
2643,11.4760475
2644,11.764157
2645,11.490981
2646,11.416561
2647,11.4892
2648,11.884722
2649,11.915357
2650,11.818188
2651,11.963481
2652,13.058167
2653,12.459213
2654,12.41015
2655,12.819056
2656,12.672864
2657,12.76295
2658,12.561075
2659,12.662344
2660,12.901964
2661,12.689722
2662,12.72322
2663,12.566706
2664,12.488134
2665,12.8055935
2666,12.653808
2667,11.98629
2668,12.055226
2669,12.079803
2670,12.517667
2671,12.095831
2672,12.2116375
2673,12.172601
2674,12.187215
2675,12.0822735
2676,12.162672
2677,12.233022
2678,12.423136
2679,12.526147
2680,12.548356
2681,13.008769
2682,12.735292
2683,13.258261
2684,12.801504
2685,12.782746
2686,12.510357
2687,12.572625
2688,12.34776
2689,12.360787
2690,12.795039
2691,12.143816
2692,11.826787
2693,12.20568
2694,11.671569
2695,12.153089
2696,12.137312
2697,12.186553
2698,12.142196
2699,11.952131
2700,11.997403
2701,12.008015
2702,11.810793
2703,11.8988495
2704,11.94123
2705,11.781148
2706,11.707655
2707,11.726817
2708,11.787666
2709,11.425119
2710,11.745616
2711,12.392478
2712,12.869809
2713,12.039613
2714,11.905668
2715,12.067289
2716,11.819254
2717,12.106072
2718,12.4039345
2719,11.905636
2720,11.921889
2721,11.836696
2722,12.016063
2723,11.882609
2724,11.753367
2725,11.830996
2726,11.809377
2727,12.071816
2728,12.148863
2729,11.95944
2730,11.824965
2731,11.752802
2732,11.642852
2733,11.931467
2734,11.898446
2735,11.778373
2736,11.856773
2737,11.666369
2738,11.801535
2739,12.0138645
2740,11.800864
2741,11.889277
2742,11.98252
2743,11.893866
2744,11.962243
2745,11.903816
2746,11.782685
2747,11.973116
2748,11.81173
2749,11.772915
2750,11.82113
2751,11.711381
2752,12.20045
2753,11.903684
2754,12.296216
2755,11.745683
2756,11.221499
2757,10.972452
2758,11.409662
2759,12.038742
2760,11.850691
2761,11.853619
2762,11.916908
2763,12.232124
2764,11.948848
2765,12.688997
2766,11.768234
2767,11.491837
2768,11.654006
2769,11.8696
2770,11.915833
2771,11.649279
2772,11.603737
2773,12.021491
2774,11.698987
2775,11.650954
2776,11.913558
2777,11.839143
2778,11.4855795
2779,11.684696
2780,11.536278
2781,11.363196
2782,11.433887
2783,11.552597
2784,11.715606
2785,11.799758
2786,11.032489
2787,11.6267185
2788,11.387874
2789,12.074979
2790,11.317169
2791,11.632221
2792,11.113829
2793,12.011884
2794,11.584602
2795,11.739705
2796,11.487647
2797,11.899937
2798,11.647135
2799,11.700619
2800,11.231379
2801,11.5980015
2802,11.772813
2803,11.867887
2804,11.93456
2805,11.648912
2806,11.429033
2807,12.006389
2808,11.909219
2809,11.838826
2810,11.826995
2811,11.972616
2812,11.956774
2813,11.975346
2814,11.985302
2815,11.501658
2816,12.402697
2817,11.842238
2818,11.824063
2819,12.041899
2820,11.856581
2821,11.687578
2822,12.01571
2823,12.441031
2824,12.117108
2825,12.088858
2826,11.721484
2827,11.887031
2828,12.2934475
2829,12.131716
2830,12.431008
2831,12.176824
2832,12.355526
2833,12.543528
2834,12.324461
2835,12.377787
2836,12.184698
2837,11.967071
2838,11.874074
2839,12.057828
2840,12.178455
2841,12.25679
2842,12.275972
2843,11.891608
2844,11.877387
2845,11.718666
2846,12.26179
2847,12.229064
2848,12.252519
2849,12.224697
2850,12.455422
2851,12.316991
2852,12.3588705
2853,12.406295
2854,11.856775
2855,12.170864
2856,12.255277
2857,12.140194
2858,12.190419
2859,11.741213
2860,11.708583
2861,11.775974
2862,12.1970625
2863,11.665083
2864,12.460075
2865,11.9011
2866,11.819191
2867,11.351224
2868,11.57023
2869,11.495458
2870,11.869839
2871,11.38601
2872,10.82479
2873,11.485077
2874,11.867694
2875,11.622975
2876,12.044726
2877,11.92272
2878,11.9479475
2879,11.82595
2880,11.666491
2881,11.909206
2882,11.999602
2883,12.203432
2884,12.06699
2885,12.128685
2886,12.122366
2887,11.3195505
2888,11.780408
2889,10.947837
2890,11.200315
2891,11.740762
2892,10.641517
2893,11.488762
2894,10.777662
2895,12.683577
2896,12.579927
2897,12.239383
2898,11.889369
2899,12.261418
2900,11.881679
2901,12.363749
2902,12.054129
2903,12.861951
2904,12.762001
2905,11.567005
2906,12.276797
2907,11.642014
2908,11.73015
2909,11.980269
2910,11.255602
2911,11.265842
2912,11.8857
2913,11.3023205
2914,11.155951
2915,11.18572
2916,11.3023205
2917,11.914032
2918,11.634296
2919,12.339451
